sender,receiver,edge_type
TdiShelton,@Amg6383,mention
TdiShelton,@tjscience,mention
TdiShelton,@donder46,mention
TdiShelton,@BUWheelock,mention
SusieJustsayin,@THeinrich22,mention
BK3DSci,@johannabrown,mention
BrennanFane,@itsOddFuture,mention
flabellinaJG,@kmgill135,mention
tjscience,@Amg6383,mention
tjscience,@donder46,mention
tjscience,@BUWheelock,mention
johannabrown,@BK3DSci,mention
donder46,@Amg6383,mention
donder46,@tjscience,mention
donder46,@BUWheelock,mention
anandbunny456,@SKNonline,mention
anandbunny456,@alluarjun,mention
SHChemistry,@meganrelmore,mention
3DplanJeanane,@Phenomen__AL,mention
3DplanJeanane,@nkeigher202,mention
3DplanJeanane,@donder46,mention
Ag_With_AGagne,@tjscience,mention
Ag_With_AGagne,@donder46,mention
Ag_With_AGagne,@BUWheelock,mention
BK3DSci,@johannabrown,mention
2footgiraffe,@BK3DSci,mention
2footgiraffe,@MrB_EMSCats,mention
donder46,@johannabrown,mention
CPSWorks14560,@Car01am,mention
SHChemistry,@BK3DSci,mention
SHChemistry,@johannabrown,mention
BK3DSci,@johannabrown,mention
1Zmnieves,@WradioColombia,mention
TdiShelton,@mrshigginsri,mention
nkeigher,@Phenomen__AL,mention
nkeigher,@3DplanJeanane,mention
nkeigher,@donder46,mention
TdiShelton,@kmgill135,mention
TdiShelton,@3DplanJeanane,mention
flabellinaJG,@kmgill135,mention
ACHOSinfo,@tjscience,mention
donder46,@TdiShelton,mention
donder46,@nkeigher202,mention
TdiShelton,@nkeigher202,mention
TdiShelton,@donder46,mention
tjscience,@JohnRussell82,mention
tjscience,@MathforAmerica,mention
tjscience,@AMNH,mention
TdiShelton,@sbottasullivan,mention
MsVickScience,@TdiShelton,mention
TdiShelton,@HeatherARich,mention
BK3DSci,@tjscience,mention
BK3DSci,@tjscience,mention
TdiShelton,@donder46,mention
TdiShelton,@tjscience,mention
flabellinaJG,@CAScience,mention
flabellinaJG,@K12Alliance,mention
flabellinaJG,@EarlyImplement,mention
donder46,@tjscience,mention
donder46,@BUWheelock,mention
CajetanBouchard,@Zerothreemusic,mention
CajetanBouchard,@GRAZZEmusic,mention
CajetanBouchard,@luttrell_music,mention
CajetanBouchard,@hosh_tag,mention
CajetanBouchard,@grummmusic,mention
CajetanBouchard,@rologreenmusic,mention
CajetanBouchard,@DJDezza,mention
BK3DSci,@2footgiraffe,mention
sbottasullivan,@ngsnavigators,mention
ActivateScience,@BK3DSci,mention
StephM808,@MysterySci,mention
NGSSchat,@TdiShelton,mention
2footgiraffe,@TdiShelton,mention
JenniferFine5,@TdiShelton,mention
cindymartinezes,@NESTA_US,mention
cindymartinezes,@UNAVCO,mention
Cdbutler23Camen,@GorTheMovieGod,mention
tosaschools,@ebertjess,mention
tosaschools,@tosaschools,mention
drloriandersen,@reiserbrianj,mention
drloriandersen,@OpenSciEd,mention
Sgtlee86,@PlayCyberPunk,mention
1stDistrictPTA,@CaliforniaPTA,mention
DrFCSmith,@MrsTytus,mention
DrFCSmith,@JCPSScience,mention
LabAids,@sciencewithtoby,mention
MontclairCavs,@burnsscicoach,mention
Steph4Science,@sciencewithtoby,mention
misteraycock,@chaddorsey,mention
OfficialNGSS,@TdiShelton,mention
Filibuster3,@MrLindsey_NGSS,mention
MattMurrie,@NewhouseBiology,mention
needlework_,@Amor_es_duro,mention
CErSE_US,@TechEdARR,mention
CErSE_US,@NGSS_tweeps,mention
CErSE_US,@ngssSfocus,mention
CErSE_US,@ngsnavigators,mention
CErSE_US,@GAFolIowers,mention
indemama,@MysterySci,mention
MrsTytus,@JCPSScience,mention
eusdtweets,@SechrestWes,mention
MichelleMajerus,@MysterySci,mention
TamerBeyaz,@NESTA_US,mention
TamerBeyaz,@UNAVCO,mention
BuenrostroManny,@CSBA_Now,mention
eusdtweets,@EduStaton,mention
eusdtweets,@EduStaton,mention
eusdtweets,@AmyLIllingworth,mention
CSBA_Now,@CSBA_Now,mention
akdm_bot,@chaddorsey,mention
STEMTeachTools,@mrshigginsri,mention
STEMTeachTools,@SciEdHenry,mention
STEMTeachTools,@RIDeptEd,mention
GUHSD_Science,@ngsnavigators,mention
sbottasullivan,@ngsnavigators,mention
sbottasullivan,@paulandersen,mention
wargojon,@TdiShelton,mention
philiplbell,@TdiShelton,mention
jacksonlab,@ChristinaVPhD,mention
lex1science,@ngsnavigators,mention
sciwerkz,@MsVickScience,mention
KateMcNeill6,@ngsnavigators,mention
Bell119Mrs,@westbristolK8,mention
bumaBAgyo,@NESTA_US,mention
bumaBAgyo,@UNAVCO,mention
keeterscience,@undarkmag,mention
sbottasullivan,@TdiShelton,mention
CheetahChamps,@Johnsoj93,mention
CheetahChamps,@DiscoveryEd,mention
CheetahChamps,@DoInkTweets,mention
CheetahChamps,@Ozobot,mention
CheetahChamps,@GoogleForEdu,mention
NSTA,@TdiShelton,mention
carolynSTEMRI,@TdiShelton,mention
philiplbell,@mrshigginsri,mention
philiplbell,@SciEdHenry,mention
philiplbell,@RIDeptEd,mention
S_M_Kelly,@ChristinaVPhD,mention
uncgbridges,@ngsnavigators,mention
IIXIXII88,@ChampionsLeague,mention
LabAids,@mrshigginsri,mention
LabAids,@SciEdHenry,mention
LabAids,@RIDeptEd,mention
monica_vincent,@TeachPASci,mention
emilysb1,@charnobyl1,mention
emilysb1,@SASchina,mention
KiethLee16,@DefinedLearning,mention
PeterNHess,@hels,mention
ngsnavigators,@paulandersen,mention
STEAM_SCCOE,@STEMTeachTools,mention
ngsnavigators,@paulandersen,mention
JenniferFine5,@EdReports,mention
brownpatrick8,@DA_magazine,mention
jessesemeyn,@HeatherARich,mention
SisterKaff,@NESTA_US,mention
SisterKaff,@UNAVCO,mention
Lynn_Nothegger,@NESTA_US,mention
Lynn_Nothegger,@UNAVCO,mention
Suw,@NESTA_US,mention
Suw,@UNAVCO,mention
christineschum3,@KRomo1001,mention
christineschum3,@Golden,mention
SoDakCurious,@TdiShelton,mention
Stacie_Ferrara,@ngsnavigators,mention
MeganSchrauben,@TdiShelton,mention
safarnum,@NGSS_tweeps,mention
safarnum,@NGSS_tweeps,mention
safarnum,@NOAA,mention
Kaimukimiddle,@MsElizabethMahi,mention
FletcherRuth,@MsElizabethMahi,mention
derrelldurrett,@NESTA_US,mention
derrelldurrett,@UNAVCO,mention
KerriWingert,@garciascihawk,mention
Xof_ff14,@noctibus_aequor,mention
Shivaniabhaydeo,@TheRashamiDesai,mention
wewright1234,@MsVickScience,mention
NinicholasSteno,@NESTA_US,mention
NinicholasSteno,@UNAVCO,mention
richbacolor,@ameliagotwals,mention
richbacolor,@MSTAMich,mention
MSTAMich,@ameliagotwals,mention
MSTAMich,@MSTAMich,mention
MrsBarnett_Tchr,@MrLindsey_NGSS,mention
KristinOropeza,@MrLindsey_NGSS,mention
mrs_ambre_lee,@MrLindsey_NGSS,mention
Xeno_lith,@oliviajune82,mention
KristinOropeza,@MrLindsey_NGSS,mention
Filibuster3,@MrLindsey_NGSS,mention
KristinOropeza,@MrLindsey_NGSS,mention
leslie_bank,@ameliagotwals,mention
leslie_bank,@MSTAMich,mention
fingo_org,@HeatherARich,mention
ElemSci_JennBW,@STEMTeachTools,mention
ElemSci_JennBW,@vawolb,mention
mikey_ticket,@AtDisneyAgain,mention
BRLowell,@tjscience,mention
BRLowell,@JLRudolph,mention
BRLowell,@dtcampbe,mention
BRLowell,@ProfCrnkypants,mention
BRLowell,@philiplbell,mention
BRLowell,@bpenuel,mention
BRLowell,@eveimanz,mention
BRLowell,@KateMcNeill6,mention
BRLowell,@CVSchwarz,mention
BRLowell,@haschweingruber,mention
BRLowell,@HCarlone,mention
BRLowell,@Doc_B_Brown,mention
BRLowell,@KRenaeP,mention
BRLowell,@Dora_Kastel,mention
BRLowell,@eacole09,mention
BRLowell,@BUWheelock,mention
MistahBruno,@teachpotter,mention
KottieCB,@Jerem_ILLUS,mention
stevebloom55,@phaneritic,mention
stevebloom55,@DavidENorman,mention
stevebloom55,@Xeno_lith,mention
VogelWendi,@starrscience,mention
VogelWendi,@richbacolor,mention
VogelWendi,@MKGScience,mention
VogelWendi,@YouTube,mention
VogelWendi,@NGSS_tweeps,mention
WegienkaWildcat,@teachplaybook,mention
WegienkaWildcat,@ngss,mention
WegienkaWildcat,@WegienkaWildcat,mention
TraciPiltz,@kosienm,mention
kosienm,@LKrantzberg,mention
kosienm,@j_ray82,mention
TraciPiltz,@kosienm,mention
TraciPiltz,@PLTWorg,mention
TraciPiltz,@MysterySci,mention
allaidlaw,@kosienm,mention
LKrantzberg,@kosienm,mention
LKrantzberg,@j_ray82,mention
rachelbconnolly,@Javier_Montiel1,mention
rachelbconnolly,@WGBH_edu,mention
rachelbconnolly,@NGSS_tweeps,mention
rachelbconnolly,@SpaceCenterHou,mention
rachelbconnolly,@ValeriaTeaches,mention
Stem__Smart,@STEMTeachTools,mention
ebertjess,@tosaschools,mention
MsHake418,@TIAscience,mention
DrTCallahan,@ionacollege,mention
digitaltidepool,@NGSS_tweeps,mention
TdiShelton,@tjscience,mention
TdiShelton,@JLRudolph,mention
TdiShelton,@dtcampbe,mention
TdiShelton,@ProfCrnkypants,mention
TdiShelton,@philiplbel,mention
crwhudson,@Meredith_Marcum,mention
phaneritic,@stevebloom55,mention
phaneritic,@Xeno_lith,mention
dvmmum,@CSBA_Now,mention
xilonin,@CSBA_Now,mention
cascience,@TenStrands,mention
JuanCVilla8,@MysterySci,mention
InqIts,@NGSSphenomena,mention
InqIts,@NGSSchat,mention
justkeepSTEMing,@MysterySci,mention
justkeepSTEMing,@SanGabrielUSD,mention
Xeno_lith,@VogelWendi,mention
CCSredwolves,@chandler_ces,mention
Nicocaveri,@WolffWaldo,mention
durso,@VogelWendi,mention
tjscience,@JLRudolph,mention
tjscience,@dtcampbe,mention
tjscience,@ProfCrnkypants,mention
tjscience,@philiplbell,mention
tjscience,@bpenuel,mention
tjscience,@eveimanz,mention
tjscience,@KateMcNeill6,mention
tjscience,@CVSchwarz,mention
tjscience,@haschweingruber,mention
tjscience,@HCarlone,mention
tjscience,@Doc_B_Brown,mention
tjscience,@KRenaeP,mention
tjscience,@Dora_Kastel,mention
tjscience,@BRLowell,mention
tjscience,@eacole09,mention
tjscience,@BUWheelock,mention
MaijaRuokanen,@HeatherARich,mention
TdiShelton,@DonDer46,mention
TdiShelton,@tjscience,mention
TdiShelton,@NSTA,mention
TdiShelton,@OfficialNGSS,mention
OpenSciEd,@KEHappenings,mention
OpenSciEd,@VernierST,mention
OpenSciEd,@OpenSciEd,mention
KEHappenings,@VernierST,mention
KEHappenings,@OpenSciEd,mention
KEHappenings,@DA_magazine,mention
annabele19,@woodcreekbears,mention
KRomo1001,@GoldenRingMS,mention
KRomo1001,@BCPSSci,mention
KRomo1001,@BaltCoPS,mention
SammonSTEAM,@EvansEaglesSoar,mention
SammonSTEAM,@JessicaTurnerNY,mention
SammonSTEAM,@ASchout10,mention
SammonSTEAM,@KoehlerTara,mention
SammonSTEAM,@ANikolaTech,mention
SammonSTEAM,@Wells4EdTech,mention
SammonSTEAM,@wcsdtechdr,mention
SammonSTEAM,@WCSDEmpowers,mention
SammonSTEAM,@FishkillFrogs,mention
SammonSTEAM,@mjberry722,mention
SammonSTEAM,@JessicaTurnerNY,mention
SammonSTEAM,@ASchout10,mention
SammonSTEAM,@KoehlerTara,mention
SammonSTEAM,@ANikolaTech,mention
SammonSTEAM,@Wells4EdTech,mention
SammonSTEAM,@wcsdtechdr,mention
SammonSTEAM,@WCSDEmpowers,mention
SSSciSongs,@teacher2teacher,mention
SSSciSongs,@NGSS_tweeps,mention
SSSciSongs,@SNStudents,mention
HIDOE808,@MsElizabethMahi,mention
Costello_Tweets,@GMcKinney2,mention
alfferedu,@PoderJudicialEs,mention
alfferedu,@PoderJudicialEs,mention
MrsBarnett_Tchr,@SFWomenInBio,mention
TenStrands,@EcoWarriorOrg,mention
NSTA,@fljmendez,mention
NSTA,@Megan_NSTA,mention
KeySchool,@Meredith_Marcum,mention
MsVickScience,@inquiry_hub,mention
MsVickScience,@nextgenstoryli1,mention
MrBKirby,@HaleNorwalk,mention
MrBKirby,@dtcampbe,mention
ScienceNVy,@STEMTeachTools,mention
Rob_O_Malley,@NCSE,mention
ITOFoundation,@TenStrands,mention
SharonPivetta,@quellastranaa_,mention
Marybwalls,@TenStrands,mention
Acposey,@ameliagotwals,mention
Acposey,@MSTAMich,mention
STEMwithMili,@MsElizabethMahi,mention
ACHOSinfo,@STEMTeachTools,mention
drloriandersen,@STEMTeachTools,mention
philiplbell,@STEMTeachTools,mention
OstingMs,@MysterySci,mention
OstingMs,@MysterySci,mention
KomalSh53398563,@AftabAn13403307,mention
KomalSh53398563,@thereal_khabri,mention
MarkMlewin,@Natefair,mention
BMSscienceteach,@VogelWendi,mention
VogelWendi,@NGSS_tweeps,mention
YankaCorreia_,@Srr_Anderson,mention
YankaCorreia_,@Patriiciox,mention
YankaCorreia_,@joaquimcampoos,mention
ellenmihm,@CESSA10WI,mention
CMCooper75,@LeeSmithDC,mention
CMCooper75,@DevinNunes,mention
CMCooper75,@IngrahamAngle,mention
principalkathyj,@ycjusdes,mention
Xeno_lith,@ngsnavigators,mention
rebecca_pariso,@JaneJwagmeister,mention
rebecca_pariso,@VenturaCOE,mention
rebecca_pariso,@Huenem,mention
create4stem,@sbottasullivan,mention
create4stem,@NGSS_tweeps,mention
create4stem,@ngsnavigators,mention
create4stem,@NGSSchat,mention
create4stem,@NSTA,mention
create4stem,@STEMTeachTools,mention
create4stem,@hhereau,mention
ARichards_LS,@sbottasullivan,mention
ARichards_LS,@NGSS_tweeps,mention
ARichards_LS,@ngsnavigators,mention
ARichards_LS,@NGSSchat,mention
ARichards_LS,@NSTA,mention
ARichards_LS,@STEMTeachTools,mention
ARichards_LS,@hhereau,mention
teachearthspace,@sbottasullivan,mention
teachearthspace,@NGSS_tweeps,mention
teachearthspace,@ngsnavigators,mention
teachearthspace,@NGSSchat,mention
teachearthspace,@NSTA,mention
teachearthspace,@STEMTeachTools,mention
teachearthspace,@hhereau,mention
teachearthspace,@AndrewRQI,mention
3DScinceguy,@ngsnavigators,mention
JohnJBooker1,@UNLVUrbanAffrs,mention
WindwardCTE,@CkcasHo,mention
WindwardCTE,@Lanelle_Hibbs,mention
WindwardCTE,@mySciHI,mention
SanPasqualHS,@NGSSMadeMeDoIt,mention
SanPasqualHS,@SanPasqualHS,mention
teach_willbanks,@NMNH,mention
KRScienceLady,@halliesmills,mention
KRScienceLady,@NGSS_tweeps,mention
KRScienceLady,@ngsnavigators,mention
KRScienceLady,@MAscienceteach,mention
halliesmills,@KRScienceLady,mention
halliesmills,@NGSS_tweeps,mention
halliesmills,@ngsnavigators,mention
halliesmills,@MAscienceteach,mention
KRScienceLady,@halliesmills,mention
KRScienceLady,@NGSS_tweeps,mention
KRScienceLady,@ngsnavigators,mention
KRScienceLady,@MAscienceteach,mention
halliesmills,@KRScienceLady,mention
halliesmills,@NGSS_tweeps,mention
halliesmills,@ngsnavigators,mention
halliesmills,@MAscienceteach,mention
KRScienceLady,@halliesmills,mention
KRScienceLady,@NGSS_tweeps,mention
KRScienceLady,@ngsnavigators,mention
KRScienceLady,@MAscienceteach,mention
KRScienceLady,@halliesmills,mention
Coach970,@2footgiraffe,mention
Coach970,@OpenSciEd,mention
Coach970,@TdiS,mention
3DplanJeanane,@MsLorisStory,mention
3DplanJeanane,@NGSS_tweeps,mention
3DplanJeanane,@OfficialNGSS,mention
drloriandersen,@NGSS_tweeps,mention
CamilaMC97,@pamemcbeath,mention
ameliagotwals,@MSTAMich,mention
ameliagotwals,@TanyaSWright,mention
ameliagotwals,@MSUCollegeofEd,mention
ShmoovyShmoov,@kmgill135,mention
EllistarTara,@STEMTeachTools,mention
milly4red,@PR_Paul_Biya,mention
milly4red,@USAmbUN,mention
milly4red,@BBC,mention
EllistarTara,@OfficialNGSS,mention
ZupanZupan,@Meredith_Marcum,mention
AskMarkWard,@CNN,mention
AskMarkWard,@CNNPolitics,mention
Xeno_lith,@STEMTeachTools,mention
Xeno_lith,@sbottasullivan,mention
Xeno_lith,@NGSS_tweeps,mention
Xeno_lith,@ngsnavigators,mention
Xeno_lith,@NGSSchat,mention
Xeno_lith,@NSTA,mention
Xeno_lith,@hhereau,mention
Steph4Science,@OfficialNGSS,mention
Meredith_Marcum,@KeySchool,mention
pantoja1925,@KSinoradzki,mention
Xeno_lith,@NGSS_tweeps,mention
sansone_sci,@OfficialNGSS,mention
korinnepanchura,@kfutrowsky,mention
Arroyo_mustangs,@OfficialNGSS,mention
WheelockMelissa,@steinbrinkesu10,mention
ChienforSTEM,@CasitaMagnet,mention
ChienforSTEM,@ibpyp,mention
hcosgrove,@JaneJwagmeister,mention
hcosgrove,@VenturaCOE,mention
hcosgrove,@Huenem,mention
KCouchon,@NGSS_tweeps,mention
KCouchon,@WGBH_edu,mention
Tina_Cheuk,@dtcampbe,mention
Tina_Cheuk,@sbottasullivan,mention
Tina_Cheuk,@NGSS_tweeps,mention
Tina_Cheuk,@ngsnavigators,mention
Tina_Cheuk,@NGSSchat,mention
Tina_Cheuk,@NSTA,mention
Tina_Cheuk,@STEMTeachTools,mention
Tina_Cheuk,@hhereau,mention
ngsnavigators,@NGSS_tweeps,mention
OMS_NY,@mrs_naughton,mention
OMS_NY,@DrMChris,mention
MartinCasas_,@NGSSMadeMeDoIt,mention
MartinCasas_,@SanPasqualHS,mention
AmyLIllingworth,@EduStaton,mention
STEMTeachTools,@sbottasullivan,mention
STEMTeachTools,@NGSS_tweeps,mention
STEMTeachTools,@ngsnavigators,mention
STEMTeachTools,@NGSSchat,mention
STEMTeachTools,@NSTA,mention
STEMTeachTools,@hhereau,mention
jc_james_clark,@bcmcgcav,mention
jc_james_clark,@StartEnginNow,mention
jc_james_clark,@TEEMSproject,mention
teacher2teacher,@Sci_MsTCHR,mention
teacher2teacher,@NGSS_tweeps,mention
teacher2teacher,@NSTA,mention
teacher2teacher,@teachbetterteam,mention
ngsnavigators,@sbottasullivan,mention
5thgradetcher,@ngsnavigators,mention
NGSS_tweeps,@NASA,mention
ThisIsAwesomeEd,@NGSS_tweeps,mention
ThisIsAwesomeEd,@NASA,mention
santana6thgrade,@PUSDEquityPL,mention
ei9iw,@NGSS_tweeps,mention
ei9iw,@novapbs,mention
AliKhansClass,@calpolypomona,mention
AliKhansClass,@ArmstrongPUSD,mention
AliKhansClass,@santana6thgrade,mention
sueekoch,@JaneJwagmeister,mention
sueekoch,@VenturaCOE,mention
sueekoch,@Huenem,mention
UlanaKorovec,@CreativeEduc8r,mention
patrickmoyle4,@mss_wested,mention
patrickmoyle4,@WestEd,mention
tjscience,@HeatherARich,mention
tjscience,@Dora_Kastel,mention
NGSSMadeMeDoIt,@SanPasqualHS,mention
epohlonski,@CMorrisonThomas,mention
epohlonski,@FPSInformation,mention
sbottasullivan,@NGSS_tweeps,mention
sbottasullivan,@ngsnavigators,mention
sbottasullivan,@NGSSchat,mention
sbottasullivan,@NSTA,mention
sbottasullivan,@STEMTeachTools,mention
sbottasullivan,@hhereau,mention
CMorrisonThomas,@FPSInformation,mention
CMorrisonThomas,@CarbonTIME,mention
CMorrisonThomas,@MEAOnline,mention
CMorrisonThomas,@epohlonski,mention
CMorrisonThomas,@WendyJohnsonMI,mention
kreinateach,@richbacolor,mention
UncleRee1,@KottieCB,mention
GUHSD_Science,@missdematteo,mention
Sci_MsTCHR,@NGSS_tweeps,mention
Sci_MsTCHR,@teacher2teacher,mention
Sci_MsTCHR,@NSTA,mention
Sci_MsTCHR,@teachbetterteam,mention
bcmcgcav,@StartEnginNow,mention
bcmcgcav,@TEEMSproject,mention
bcmcgcav,@NSF,mention
bcmcgcav,@CADREK12,mention
bcmcgcav,@OfficialNGSS,mention
MKellyOceanside,@mrs_naughton,mention
MKellyOceanside,@DrMChris,mention
SabaLoftus,@TIAscience,mention
the_fish_nerd,@MVMSBobcats,mention
kmgill135,@NGSS_tweeps,mention
AmyLIllingworth,@SechrestWes,mention
SechrestWes,@PECPTA,mention
SechrestWes,@eusdtweets,mention
mlloesing,@english_maven,mention
oliviajune82,@ShaestaWaiz,mention
TenStrands,@Natefair,mention
Div1Sld,@MysterySci,mention
sandra__ed,@MysterySci,mention
JeremyHaack,@OfficialNGSS,mention
OpenSciEd,@Geneva304_Sci,mention
OpenSciEd,@OpenSciEd,mention
jrhodes3792,@MysterySci,mention
PraxisMedHat,@gardenglen,mention
andermm1,@Seesaw,mention
Geneva304_Sci,@OpenSciEd,mention
Geneva304_Sci,@KaneCountyROE,mention
Geneva304_Sci,@sched,mention
Donna_ELANinja,@InstructUP,mention
DrMChristiansen,@mrs_naughton,mention
DrMChristiansen,@DrMChris,mention
lmcinnisdixon,@MysterySci,mention
MrLeaveysClass,@ScottsBranchES,mention
JeffcoScience,@ngsnavigators,mention
TeachInChucks,@ChienforSTEM,mention
TeachInChucks,@A,mention
DeepakeKumar,@PyareLall1,mention
DeepakeKumar,@DharmendrasBais,mention
DeepakeKumar,@panchal881977,mention
DeepakeKumar,@ranjanpatel108,mention
DeepakeKumar,@RohitTrust,mention
DeepakeKumar,@Jyotithakur81,mention
DeepakeKumar,@teamrealanuj,mention
DeepakeKumar,@therealnisha1,mention
DeepakeKumar,@Riteshbjp0502,mention
DeepakeKumar,@Sidharth_843,mention
DeepakeKumar,@amittyagi2017,mention
DeepakeKumar,@InderBhan007,mention
DeepakeKumar,@ST88189863,mention
DeepakeKumar,@ddtulsiani,mention
DeepakeKumar,@rks43210,mention
DeepakeKumar,@dubey2490,mention
DeepakeKumar,@nisha12097,mention
DeepakeKumar,@im_deepak6,mention
sheaferoadrocks,@SammonSTEAM,mention
sheaferoadrocks,@sheaferoadrocks,mention
sheaferoadrocks,@bluebirdrm5,mention
KRScienceLady,@ngsnavigators,mention
int_rec_day,@TIAscience,mention
MrsHaringsClass,@MysterySci,mention
MsVickScience,@inquiry_hub,mention
MsVickScience,@nextgenstoryli1,mention
SERPInstitute,@richbacolor,mention
SERPInstitute,@KRScienceLady,mention
SERPInstitute,@NGSS_tweeps,mention
SERPInstitute,@ngsnavigators,mention
SERPInstitute,@MAscienceteach,mention
drloriandersen,@808Uncon,mention
chem_tweets,@OfficialNGSS,mention
miss_schilling_,@NGSS_tweeps,mention
mgoethe40,@MysterySci,mention
MisterKengo,@NGSS_tweeps,mention
MisterKengo,@STEMteachtools,mention
MisterKengo,@AchieveInc,mention
KorieUNFPA,@TIAscience,mention
MisterKengo,@OfficialNGSS,mention
foley_amy,@charnobyl1,mention
foley_amy,@PettwayAJ,mention
Xavierscience,@nextgenstoryli1,mention
Xavierscience,@ImpactSciEd,mention
ElemSci_JennBW,@NGSS_tweeps,mention
ElemSci_JennBW,@STEMteachtools,mention
ElemSci_JennBW,@AchieveInc,mention
NGSS_tweeps,@rachelbconnolly,mention
NGSS_tweeps,@WGBH_edu,mention
ctryfan28,@MysterySci,mention
JamazingTeachin,@ngsschat,mention
JamazingTeachin,@ngsstweeps,mention
JamazingTeachin,@saschina,mention
JamazingTeachin,@charnobyl1,mention
JamazingTeachin,@Careyinoman,mention
JamazingTeachin,@mrking_kinder,mention
Xeno_lith,@ngsnavigators,mention
CollisNoelle,@ngsnavigators,mention
wrobel221,@RobZook1,mention
wrobel221,@kispride,mention
wrobel221,@JerJacobsen250,mention
TwigScience,@wbny,mention
thediverseclass,@KRScienceLady,mention
thediverseclass,@NGSS_tweeps,mention
thediverseclass,@ngsnavigators,mention
thediverseclass,@MAscienceteach,mention
ChienforSTEM,@AllieBBogart,mention
ChienforSTEM,@AllieBBogart,mention
Mahea818,@UCLAScienceProj,mention
Mahea818,@uclacenterx,mention
Mahea818,@DrMaribelGarcia,mention
Mahea818,@ca,mention
drloriandersen,@KateMcNeill6,mention
drloriandersen,@OpenSciEd,mention
MichaelCRalph,@NGSS_tweeps,mention
BABAJIDE_ISH,@JuustLou,mention
BABAJIDE_ISH,@Jp_ngss,mention
CErSE_US,@NESTA_US,mention
HiagoTavaress,@ghata_prado1,mention
Blue_Diamante_,@Blue_Diamante_,mention
DrStephOBrien,@NGSS_tweeps,mention
PlanZPLS,@TIAscience,mention
Mrs_Kling_Tech,@sdpaulette,mention
Mrs_Kling_Tech,@kailuaes,mention
Mrs_Kling_Tech,@HIDOE808,mention
Mrs_Kling_Tech,@gkkent,mention
KCSScience,@OfficialNGSS,mention
iflaylend,@TIAscience,mention
ErinMor31380876,@OfficialNGSS,mention
alexchavezh77,@NESTA_US,mention
LWeisenbachPA,@MysterySci,mention
jeansciqueen,@KRScienceLady,mention
jeansciqueen,@NGSS_tweeps,mention
jeansciqueen,@ngsnavigators,mention
jeansciqueen,@MAscienceteach,mention
