sender,receiver,edge_type
anapedrazaok,@canal10tucuman1,mention
praxismedhat,@msventurino,mention
havensdevil,@nesta_us,mention
shmoovyshmoov,@abeslo,mention
shmoovyshmoov,@bscsorg,mention
jessicafgwrites,@nsta,mention
bartwaggoner200,@nesta_us,mention
likemygomez,@idkbvtimleila,mention
msrandazzo,@anjanaiyer,mention
masukfockey,@foley_ip,mention
smithsonianscie,@smithsonianedu,mention
smithsonianscie,@sahasbarve,mention
plaggsbugaboo,@aphroditeseason,mention
ewugeology,@nesta_us,mention
lherzoliz,@nesta_us,mention
airtel_presence,@ngss_official,mention
drhenrygarrett,@tuvalabs,mention
geogeverywhere,@nesta_us,mention
ojanespelt,@nesta_us,mention
srvusd_ngss,@tdishelton,mention
srvusd_ngss,@csssupervisors,mention
leocmachmathieu,@nesta_us,mention
iriaska1984,@nesta_us,mention
paige_kelpine,@abeslo,mention
paige_kelpine,@bscsorg,mention
swabel11,@kispride,mention
alexchavezh77,@nesta_us,mention
kirbyrrobyn,@abeslo,mention
kirbyrrobyn,@bscsorg,mention
drloriandersen,@mslapane,mention
drloriandersen,@padlet,mention
ypramudya,@nesta_us,mention
cerse_us,@nesta_us,mention
akolonich,@seeds4equity,mention
akolonich,@ngss_tweeps,mention
akolonich,@ngsschat,mention
akolonich,@ngssphenomena,mention
akolonich,@nsta,mention
akolonich,@seeds4equity,mention
supriya_sci,@smithsonianedu,mention
supriya_sci,@sahasbarve,mention
elemsci_jennbw,@tdishelton,mention
elemsci_jennbw,@nsta,mention
elemsci_jennbw,@tdishelton,mention
elemsci_jennbw,@csssupervisors,mention
hcpsselemsci,@tdishelton,mention
hcpsselemsci,@csssupervisors,mention
achosinfo,@2footgiraffe,mention
achosinfo,@tdishelton,mention
achosinfo,@csssupervisors,mention
wiscileaders,@tdishelton,mention
wiscileaders,@csssupervisors,mention
kvelzing,@nl__politiek,mention
kvelzing,@milieudefensie,mention
bpenuel,@tdishelton,mention
bpenuel,@csssupervisors,mention
tdishelton,@csssupervisors,mention
tdishelton,@nsta,mention
tdishelton,@officialngss,mention
2footgiraffe,@nsta,mention
wxlove55,@pthx4x4,mention
jodibahr123,@krademaker,mention
jodibahr123,@nsta,mention
esthervil_,@yungelvooooo,mention
esthervil_,@easigm,mention
melissarenko,@tdishelton,mention
melissarenko,@nsta,mention
mariamuser,@mariamuser,mention
mariamuser,@youtube,mention
miss23mada,@l_alosaimey,mention
bj_jazz_eddy,@thegentlebarn,mention
bj_jazz_eddy,@ellielaks,mention
bj_jazz_eddy,@jaylweiner,mention
bloqq4building,@inqits,mention
mistersci,@novaeducation,mention
ellielaks,@thegentlebarn,mention
ellielaks,@ellielaks,mention
ellielaks,@jaylweiner,mention
monica_vincent,@njscnews,mention
monica_vincent,@teachpasci,mention
monica_vincent,@njstanews,mention
achosinfo,@2footgiraffe,mention
hossasbitch81,@thegentlebarn,mention
hossasbitch81,@ellielaks,mention
hossasbitch81,@jaylweiner,mention
komugimugimugi,@quocardpay,mention
2footgiraffe,@markrober,mention
monica_vincent,@teachpasci,mention
navywrestlemom,@tdishelton,mention
navywrestlemom,@tdishelton,mention
navywrestlemom,@ns,mention
b_berns,@inquiry_hub,mention
b_berns,@openscied,mention
sciressoehl,@jeansciqueen,mention
sciressoehl,@sbottasullivan,mention
sciressoehl,@ginazwicky,mention
sciressoehl,@ctaudubon,mention
sciressoehl,@latinasinstem,mention
sciressoehl,@ngss_tweeps,mention
sciressoehl,@ngssphenomena,mention
teachtekbeck,@ista_il,mention
teachtekbeck,@jonmbutterworth,mention
jessica_sawko,@philiplbell,mention
jessica_sawko,@lgates_science,mention
jessica_sawko,@ngss_tweeps,mention
planssub,@ngsssfocus,mention
philiplbell,@richbacolor,mention
cahoisy,@sciedhenry,mention
drloriandersen,@tdishelton,mention
drloriandersen,@ns,mention
opiciselfie,@videohry,mention
impactscied,@philiplbell,mention
mswilliamsphys1,@inquiry_hub,mention
mswilliamsphys1,@openscied,mention
mswilliamsphys1,@utdanacen,mention
moonraye,@philiplbell,mention
principalmn,@tdishelton,mention
2footgiraffe,@tdishelton,mention
stalkerghost12,@angelbeppo2,mention
tdishelton,@t_heb,mention
tdishelton,@samanthlc,mention
tdishelton,@mahramusalyssa,mention
hensciteachr,@philiplbell,mention
ajshaw23,@philiplbell,mention
jamazingteachin,@philiplbell,mention
nataliemcapps,@lgates_science,mention
nataliemcapps,@ngss_tweeps,mention
cjcochrane21,@inquiry_hub,mention
cjcochrane21,@openscied,mention
cjcochrane21,@utdanacen,mention
tjscience,@sciedhenry,mention
allnstem,@inquiry_hub,mention
allnstem,@openscied,mention
allnstem,@utdanacen,mention
sdstemecosystem,@jacsarnese,mention
drloriandersen,@inquiry_hub,mention
drloriandersen,@openscied,mention
drloriandersen,@utdanacen,mention
nsta_xvii,@philiplbell,mention
nahusanz2,@aldanapaz_,mention
theweirdteacher,@lgates_science,mention
theweirdteacher,@ngss_tweeps,mention
herbaceouscist,@stevenmorley10,mention
herbaceouscist,@jaderenno,mention
philiplbell,@sciedhenry,mention
nasser_duwailah,@alanba_news_kw,mention
achosinfo,@tedwillard2061,mention
philiplbell,@philiplbell,mention
mizteaches,@ngssphenomena,mention
inqits,@philiplbell,mention
openscied,@inquiry_hub,mention
openscied,@openscied,mention
openscied,@utdanacen,mention
drloriandersen,@tdishelton,mention
drloriandersen,@nsta,mention
tamekaosabutey,@krademaker,mention
tamekaosabutey,@drcrean,mention
tamekaosabutey,@katemcneill6,mention
yukiusagisaaan,@fubukiti114514,mention
inquiry_hub,@openscied,mention
inquiry_hub,@utdanacenter,mention
ppsscience_team,@philiplbell,mention
susance1b,@tdishelton,mention
iam_naori,@arexcho,mention
science_4_all,@lgates_science,mention
science_4_all,@ngss_tweeps,mention
orscitchr,@philiplbell,mention
susangomezzwiep,@philiplbell,mention
sciedhenry,@philiplbell,mention
dinomanschatz,@tdishelton,mention
pjfullenkamp,@tedwillard2061,mention
aromayorjr,@msventurino,mention
leenabmc,@stem4real,mention
openscied,@tdishelton,mention
openscied,@nsta,mention
praxismedhat,@tdishelton,mention
praxismedhat,@nsta,mention
tdishelton,@2footgiraffe,mention
tdishelton,@nsta,mention
achosinfo,@jacsarnese,mention
ri_sta,@tdishelton,mention
carolynstemri,@tdishelton,mention
jremmerling,@philiplbell,mention
imsouthern,@philiplbell,mention
felizbeth,@elevatedstem,mention
officialngss,@tdishelton,mention
officialngss,@nsta,mention
officialngss,@krademaker,mention
officialngss,@mikefumagalli,mention
carolynstemri,@tedwillard2061,mention
mitch98mm,@kingjosiah54,mention
exheejinflterx,@quienanaxx,mention
whysharksmatter,@bmsscienceteach,mention
whysharksmatter,@ngss_tweeps,mention
bmsscienceteach,@ngss_tweeps,mention
achosinfo,@2footgiraffe,mention
achosinfo,@nsta,mention
sciressoehl,@cultofpedagogy,mention
sciressoehl,@kottiecb,mention
missbrawner,@philiplbell,mention
durso,@philiplbell,mention
the_nanders,@philiplbell,mention
sci_rem,@philiplbell,mention
lauriesmith_oc,@newshourextra,mention
drjaciemaslyk,@definedlearning,mention
brandon_edu,@pnicho50_paul,mention
sleepydystopian,@pnicho50_paul,mention
pnicho50_paul,@edmarketbrief,mention
yockfire,@officialngss,mention
frizzlerichard,@ngss_tweeps,mention
jeremyhaack,@ngss_tweeps,mention
jeremyhaack,@ngssphenomena,mention
bmsscienceteach,@ngss_tweeps,mention
haschweingruber,@ngss_tweeps,mention
darthscience,@ngssphenomena,mention
tabor_sarah,@ngssphenomena,mention
compton1206,@ngssphenomena,mention
rrscotta,@dalcazarroman,mention
rrscotta,@csssupervisors,mention
imdenesh,@pti_news,mention
williamfranzell,@ngssphenomena,mention
chanti0001,@mysterysci,mention
roberta_starck,@debmedema,mention
roberta_starck,@iteachminds,mention
roberta_starck,@follettlearning,mention
3dplanjeanane,@ngss_tweeps,mention
starrscience,@philiplbell,mention
starrscience,@ngss_tweeps,mention
starrscience,@stemteachtools,mention
starrscience,@ngss_tweeps,mention
kmorankim,@charlsievander5,mention
cerse_us,@nesta_us,mention
turley_renee,@ngss_tweeps,mention
toyotaequipment,@groovylabinabox,mention
jremmerling,@philiplbell,mention
chem_mnsta1,@philiplbell,mention
debmedema,@iteachminds,mention
debmedema,@follettlearning,mention
sneakermafia2,@__riseagain__,mention
turley_renee,@tjscience,mention
monica_vincent,@teachpasci,mention
monica_vincent,@njstanews,mention
monica_vincent,@njscnews,mention
monica_vincent,@liu12_stem,mention
monica_vincent,@stematiu13,mention
zuckkristen,@ngssphenomena,mention
kelleybrainco,@sarahbreed1,mention
kelleybrainco,@johniwasaki,mention
jaredkaliamarr,@ngssphenomena,mention
rowlz1bnpnswibj,@السلام,mention
jrollins_,@ngssphenomena,mention
drloriandersen,@philiplbell,mention
drloriandersen,@bmsscienceteach,mention
drloriandersen,@ngss_tweeps,mention
csargent_bio,@ngssphenomena,mention
learnminute,@ngssphenomena,mention
vv_gogreen,@ngssphenomena,mention
ngss_tweeps,@haschweingruber,mention
ngss_tweeps,@girltalkscience,mention
ngss_tweeps,@thenasem,mention
philiplbell,@bmsscienceteach,mention
philiplbell,@ngss_tweeps,mention
bmsscienceteach,@gosundevils,mention
bmsscienceteach,@ngss_tweeps,mention
bmsscienceteach,@ngss_tweeps,mention
bmsscienceteach,@ngss_tweeps,mention
kminarik1,@ngssphenomena,mention
ctaudubon,@sbottasullivan,mention
nkc_mac,@ngssphenomena,mention
elisebead,@nesta_us,mention
waiting90days,@nesta_us,mention
kirbyrrobyn,@ngssphenomena,mention
achosinfo,@sbottasullivan,mention
achosinfo,@ctaudubon,mention
achosinfo,@audubonsociety,mention
sbottasullivan,@ctaudubon,mention
sbottasullivan,@audubonsociety,mention
sbottasullivan,@jasonwardny,mention
sbottasullivan,@sciencewithtyus,mention
sbottasullivan,@hood_naturalist,mention
sbottasullivan,@ngssphenomena,mention
sbottasullivan,@ngss_tweeps,mention
saltysandals,@ngssphenomena,mention
jenniferfine5,@lgates_science,mention
zoologygal,@ngssphenomena,mention
collegeofedstem,@mikefumagalli,mention
brucewellmanks,@ngss_tweeps,mention
freelanb,@ngss_tweeps,mention
freelanb,@create4stem,mention
freelanb,@elliotsoloway,mention
jeffspakowski,@abdulelsayed,mention
kwmathscience,@philiplbell,mention
insightersed,@ngss_tweeps,mention
leadinsci,@lgates_science,mention
jamazingteachin,@ngssphenomena,mention
drloriandersen,@lgates_science,mention
kellietayloredd,@mikefumagalli,mention
muhammed8885,@raniam390,mention
drloriandersen,@sbottasullivan,mention
drloriandersen,@ngssphenomena,mention
drloriandersen,@ngss_tweeps,mention
drloriandersen,@ngssblogs,mention
phenomonica,@sbottasullivan,mention
phenomonica,@ngssphenomena,mention
phenomonica,@ngss_tweeps,mention
phenomonica,@ngssblogs,mention
williamfranzell,@ngssphenomena,mention
buddbudde,@ngssphenomena,mention
thinksci,@sbottasullivan,mention
thinksci,@ngssphenomena,mention
thinksci,@ngss_tweeps,mention
thinksci,@ngssblogs,mention
raazzerah,@sbottasullivan,mention
raazzerah,@ngssphenomena,mention
raazzerah,@ngss_tweeps,mention
raazzerah,@ngssblogs,mention
rgrados,@nesta_us,mention
thinksci,@sbottasullivan,mention
thinksci,@ngssphenomena,mention
thinksci,@ngss_tweeps,mention
thinksci,@ngssblogs,mention
ngssphenomena,@sbottasullivan,mention
ngssphenomena,@ngssphenomena,mention
ngssphenomena,@ngss_tweeps,mention
ngssphenomena,@ngssblogs,mention
sbottasullivan,@ngssphenomena,mention
sbottasullivan,@ngss_tweeps,mention
sbottasullivan,@ngssblogs,mention
xeno_lith,@ngss_tweeps,mention
cerse_us,@nesta_us,mention
navywrestlemom,@mikefumagalli,mention
steffikuss,@officialngss,mention
steffikuss,@openscied,mention
steffikuss,@achievein,mention
achieveinc,@bpenuel,mention
achieveinc,@achieveinc,mention
achieveinc,@ngss_tweeps,mention
achieveinc,@officialngss,mention
achieveinc,@openscied,mention
achieveinc,@achievein,mention
kzoomath,@starrscience,mention
kzoomath,@3dplanjeanane,mention
judithlgreen,@rvccngss,mention
kelleybrainco,@humboldtcoe,mention
kelleybrainco,@bcoestory,mention
kelleybrainco,@californiapta,mention
philiplbell,@ngss_tweeps,mention
philiplbell,@haschweingruber,mention
pavlinho1738,@mundodabola,mention
melissarenko,@starrscience,mention
melissarenko,@3dplanjeanane,mention
philiplbell,@jeansciqueen,mention
zettie_geez,@phaneritic,mention
drthembot,@bpenuel,mention
drthembot,@thenasem,mention
pascalecreek,@sayuri_neko,mention
jeansciqueen,@achosinfo,mention
jeansciqueen,@ngss_tweeps,mention
jeansciqueen,@mft1478,mention
jeansciqueen,@achosinfo,mention
jeansciqueen,@ngss_tweeps,mention
jeansciqueen,@mft1478,mention
mrswambold,@officialngss,mention
mrswambold,@openscied,mention
mrswambold,@achievein,mention
orlamariemurphy,@ngssphenomena,mention
achosinfo,@jeansciqueen,mention
achosinfo,@ngss_tweeps,mention
achosinfo,@mft1478,mention
achosinfo,@jeansciqueen,mention
achosinfo,@achosinfo,mention
achosinfo,@ngss_tweeps,mention
gzdtsn,@bpenuel,mention
gzdtsn,@thenasem,mention
gzdtsn,@ngss_tweeps,mention
xeno_lith,@ngss_tweeps,mention
xeno_lith,@thenasem,mention
albertojrodrig8,@ngss_tweeps,mention
pps_science,@ngssphenomena,mention
patty_bratberg,@mysterysci,mention
gonencgoc,@nesta_us,mention
ejslee,@ngssphenomena,mention
teachinchucks,@ngssphenomena,mention
achosinfo,@ngss_tweeps,mention
downthepubpod,@fromawayshfx,mention
downthepubpod,@alexdecarolis11,mention
waiting90days,@nesta_us,mention
leenabmc,@ngss_tweeps,mention
pule_pk_,@sbu_zm,mention
pule_pk_,@pule_pk_,mention
kennedibner,@ngss_tweeps,mention
bridgeta007,@ngssphenomena,mention
bpenuel,@thenasem,mention
bpenuel,@ngss_tweeps,mention
barbraledford,@ngssphenomena,mention
gcmontiel,@ngssphenomena,mention
nevadascience,@officialngss,mention
nevadascience,@openscied,mention
nevadascience,@achievein,mention
wandabryant,@ngss_tweeps,mention
jeansciqueen,@ngss_tweeps,mention
kmgill135,@ngss_tweeps,mention
newstem21,@mindshiftkqed,mention
achosinfo,@ngss_tweeps,mention
auntjennoelle,@abadri09,mention
richbacolor,@philiplbell,mention
richbacolor,@c,mention
vogelwendi,@ngss_tweeps,mention
vogelwendi,@ngss_tweeps,mention
shobescience,@achieveinc,mention
shobescience,@ngsschat,mention
gerenciafihr,@novagestsl,mention
gerenciafihr,@lawandtrends,mention
nccsit,@tdishelton,mention
mspallas89,@officialngss,mention
mspallas89,@openscied,mention
mspallas89,@achievein,mention
carriehepburn,@paulandersen,mention
carriehepburn,@sherrilorton,mention
carriehepburn,@mrsrids,mention
halfacrehomemak,@mysterysci,mention
sagemountaintr2,@philiplbell,mention
sagemountaintr2,@c,mention
jhilker10,@tdishelton,mention
jhilker10,@nsta,mention
jhilker10,@tdishelton,mention
jmckeank12,@tdishelton,mention
tdishelton,@nsta,mention
hcpsselemsci,@tdishelton,mention
hcpsselemsci,@csssupervisors,mention
mgcjusa,@tdishelton,mention
mgcjusa,@csssupervisors,mention
tdishelton,@csssupervisors,mention
bmcmanus_7,@wonderofscience,mention
edwebnet,@ltropf,mention
edwebnet,@immersedgames,mention
edwebnet,@tytoonline,mention
tiffanyneill,@discoveryed,mention
physicsnico,@phyzman,mention
heniep1,@philiplbell,mention
heniep1,@c,mention
usm_astone,@jessesemeyn,mention
anniebellmadden,@leadinsci,mention
kat_arada,@philiplbell,mention
kat_arada,@c,mention
nflynnseattle,@philiplbell,mention
nflynnseattle,@c,mention
dellmcmullen,@sansonesan,mention
pettwayaj,@jamazingteachin,mention
hhereau,@philiplbell,mention
hhereau,@c,mention
lisa_bastedo,@philiplbell,mention
lisa_bastedo,@c,mention
mmaaririb,@nathbarros3,mention
drbellsci,@philiplbell,mention
drbellsci,@c,mention
pusdequitypl,@santana6thgrade,mention
pusdequitypl,@zoom_us,mention
pusdequitypl,@sjordanortega,mention
pusdequitypl,@pomonaunified,mention
dr___white,@officialngss,mention
dr___white,@openscied,mention
dr___white,@achievein,mention
guhsd_science,@philiplbell,mention
bustamante_as,@philiplbell,mention
bustamante_as,@c,mention
jodeewhitworth,@philiplbell,mention
jodeewhitworth,@c,mention
impactscied,@philiplbell,mention
impactscied,@c,mention
achosinfo,@philiplbell,mention
achosinfo,@c,mention
orscitchr,@philiplbell,mention
orscitchr,@c,mention
wildesannie,@nsta,mention
acesseproject,@tdishelton,mention
abadri09,@starrscience,mention
abadri09,@3dplanjeanane,mention
safarnum,@charlsievander5,mention
safarnum,@thepocketlab,mention
philiplbell,@starrscience,mention
philiplbell,@3dplanjeanane,mention
tiffanyneill,@philiplbell,mention
tiffanyneill,@c,mention
jengutierrez18,@stemteachtools,mention
starrscience,@philiplbell,mention
starrscience,@c,mention
dixscience1,@wearemcgee,mention
dixscience1,@cormack_mcgee,mention
dixscience1,@kwmathscience,mention
dixscience1,@erinkmcgurk,mention
jengutierrez18,@philiplbell,mention
jengutierrez18,@c,mention
stemequality,@philiplbell,mention
stemequality,@c,mention
jamazingteachin,@foley_amy,mention
jamazingteachin,@tspraul,mention
jamazingteachin,@pettwayaj,mention
jamazingteachin,@careyinoman,mention
jamazingteachin,@ajshaw23,mention
jamazingteachin,@ngss_tweeps,mention
lex1science,@philiplbell,mention
lex1science,@c,mention
frizzlerichard,@officialngss,mention
frizzlerichard,@openscied,mention
frizzlerichard,@achievein,mention
williamfranzell,@philiplbell,mention
williamfranzell,@c,mention
science_4_all,@philiplbell,mention
jamazingteachin,@tdishelton,mention
kaytomm,@philiplbell,mention
kaytomm,@c,mention
missnoriscience,@philiplbell,mention
missnoriscience,@c,mention
bpenuel,@philiplbell,mention
bpenuel,@c,mention
cindylkern,@stemteachtools,mention
science_4_all,@philiplbell,mention
science_4_all,@c,mention
stephripoli,@monicagentaed,mention
haschweingruber,@lizette_burks,mention
haschweingruber,@ngss_tweeps,mention
haschweingruber,@uarkansas,mention
pps_science,@philiplbell,mention
pps_science,@c,mention
saitohjigokudoh,@uminotsunami,mention
nbpssci,@philiplbell,mention
nbpssci,@c,mention
dyereliz,@philiplbell,mention
dyereliz,@c,mention
drloriandersen,@philiplbell,mention
drloriandersen,@c,mention
carolinethegeek,@philiplbell,mention
carolinethegeek,@c,mention
philiplbell,@csssupervisors,mention
ruthgumbau,@jaumeclotet,mention
mrs_mani10,@officialngss,mention
mrs_mani10,@openscied,mention
mrs_mani10,@achievein,mention
smcdsb_mro,@channicholl,mention
channicholl,@smcdsb_mro,mention
bpenuel,@rvccngss,mention
williamfranzell,@officialngss,mention
williamfranzell,@openscied,mention
williamfranzell,@achievein,mention
rashazalghout,@risala_scout,mention
rashazalghout,@risala3amaliat,mention
drloriandersen,@cariwilliamz,mention
bridgeta007,@rvccngss,mention
cjcochrane21,@stemteachtools,mention
leenabmc,@tiktok_us,mention
eosdis,@nomadpressvt,mention
msrazus,@ngss_tweeps,mention
msrazus,@ngss_tweeps,mention
coulman,@officialngss,mention
coulman,@openscied,mention
coulman,@achievein,mention
leenabmc,@srvusd_ngss,mention
xeno_lith,@ngss_tweeps,mention
xeno_lith,@ngss_tweeps,mention
sekersunamdar,@serooben,mention
sekersunamdar,@fenomert2,mention
sjthinklab,@mysterysci,mention
sfusd_science,@stemteachtools,mention
nikkimc_barry,@stemteachtools,mention
bpenuel,@ngss_tweeps,mention
bpenuel,@thenasem,mention
ayushumd,@tdishelton,mention
philiplbell,@stemteachtools,mention
jeffcoscience,@stemteachtools,mention
jarredcorwin,@stemteachtools,mention
donnamorgan8,@stemteachtools,mention
maxlz5,@pregonerol,mention
schoology,@shchemistry,mention
schoology,@schoology,mention
schoology,@schoology,mention
immunofever,@philiplbell,mention
